word,bucket_q,uni_prob,bi_prob_smoothed
s1 o1 n i,uni4-bi2,-14.03240088825093,-16.970269588317745
l o ɾ1 u1,uni4-bi2,-14.03581467264545,-18.438926236520935
l1 o1 i e,uni4-bi2,-14.04271218242097,-16.648278906337577
n1 a1 g e,uni4-bi2,-14.047570475995473,-16.669209443312944
g e n1 a1,uni4-bi2,-14.047570475995474,-17.139107696994877
u a d1 a1,uni4-bi2,-14.04929174989006,-16.76333442007666
d1 a1 u a,uni4-bi2,-14.04929174989006,-18.38743186410367
s1 u1 s i,uni4-bi2,-14.050871424867186,-17.11227557263566
i1 o1 l i,uni4-bi2,-14.05392075979712,-17.519850018136363
u e d1 a1,uni4-bi2,-14.054223340971545,-18.61286861475274
x a i1 a1,uni4-bi2,-14.056321519050368,-17.41035114515669
u i ɾ1 e1,uni4-bi2,-14.05756887204224,-16.764811597992924
n1 i1 b i,uni4-bi2,-14.05965688253621,-17.73154117624455
x e i1 a1,uni4-bi2,-14.061253110131853,-17.514700948455996
t1 e1 d i,uni4-bi2,-14.066796488033244,-17.087134807450287
g1 a1 s i,uni4-bi2,-14.067550401228914,-16.514865091024664
m o ɾ1 u1,uni4-bi2,-14.06870541509866,-17.491564041929767
d o u1 e1,uni4-bi2,-14.072122722024409,-16.615508577348027
l a u1 e1,uni4-bi2,-14.07252736824223,-17.231137146102373
g e i1 e1,uni4-bi2,-14.073024823723204,-17.065881608727274
i a t1 u1,uni4-bi2,-14.073036645683665,-16.67412530521648
l e u1 e1,uni4-bi2,-14.077458959323712,-17.000005526725907
i e t1 u1,uni4-bi2,-14.077968236765148,-18.11998683102429
s1 e1 s u,uni4-bi2,-14.080211995376668,-18.8114373526802
n i m1 a1,uni4-bi2,-14.0832238045244,-16.67361990244655
m1 a1 n i,uni4-bi2,-14.0832238045244,-16.810159469688458
u1 o1 n a,uni4-bi2,-14.084535747490222,-17.885616245981307
i1 o1 m i,uni4-bi2,-14.086811502250324,-17.60618104282846
t1 i1 l i,uni4-bi2,-14.08830230599636,-16.85231303893241
n o g1 a1,uni4-bi2,-14.088787644803066,-16.702868590488325
u1 o1 n e,uni4-bi2,-14.089467338571705,-18.1019158835246
i u n1 a1,uni4-bi2,-14.089928391656583,-17.477780145130463
u i n1 a1,uni4-bi2,-14.089928391656583,-17.731490034688175
t1 a1 p i,uni4-bi2,-14.090244121618298,-17.69241960992497
n1 o1 ɾ i,uni4-bi2,-14.092607664848838,-18.344006449588917
i1 u1 l o,uni4-bi2,-14.093628539987527,-17.235073326771424
i1 a1 f o,uni4-bi2,-14.098383438970142,-16.86294466453201
f o i1 a1,uni4-bi2,-14.098383438970142,-17.62569301517415
d1 i1 ɾ i,uni4-bi2,-14.099358092472729,-16.959209838353623
s a l1 u1,uni4-bi2,-14.102131775961546,-17.392938749210657
u a t1 e1,uni4-bi2,-14.102377216193148,-16.517855414878593
n u ɾ1 e1,uni4-bi2,-14.10344952004804,-16.904250829116165
m a u1 e1,uni4-bi2,-14.105418110695435,-16.465913813775273
i a g1 i1,uni4-bi2,-14.106312486933756,-16.555019046752772
s1 i1 p i,uni4-bi2,-14.10684098650666,-17.77778751946501
s e l1 u1,uni4-bi2,-14.107063367043027,-17.262866296817144
u e t1 e1,uni4-bi2,-14.107308807274627,-18.16518346219473
d1 a1 k i,uni4-bi2,-14.1079309436584,-18.57348665083427
d a n1 u1,uni4-bi2,-14.110073864433163,-17.81800704008694
i e g1 i1,uni4-bi2,-14.11124407801524,-17.068837173382747
d e n1 u1,uni4-bi2,-14.115005455514645,-16.833406818331365
i u i1 e1,uni4-bi2,-14.115382739384316,-16.823097062593593
n a t1 u1,uni4-bi2,-14.118917293689467,-18.3418801562709
b e ɾ1 u1,uni4-bi2,-14.120663527189851,-16.848900770251703
t1 i1 m i,uni4-bi2,-14.12119304844957,-16.59966869678518
s a f1 i1,uni4-bi2,-14.123068427074385,-16.61781738079868
n e t1 u1,uni4-bi2,-14.123848884770949,-18.725505768090116
i1 u1 m o,uni4-bi2,-14.126519282440732,-16.802505808439108
n o p1 e1,uni4-bi2,-14.128678472307064,-16.688303951031386
l1 i1 n i,uni4-bi2,-14.131048308735704,-17.4060500177197
n i l1 i1,uni4-bi2,-14.131048308735704,-17.783488005255375
r a n1 i1,uni4-bi2,-14.134863964525271,-16.74543053249579
n u n1 a1,uni4-bi2,-14.135809039662384,-18.63467080035663
n1 i1 r e,uni4-bi2,-14.139795555606756,-18.46044001980661
s o d1 u1,uni4-bi2,-14.142154174654074,-18.617516169914698
d1 e1 n i,uni4-bi2,-14.149969535682937,-17.53987090810651
u i s1 a1,uni4-bi2,-14.151682453331528,-17.092766456725666
n a g1 i1,uni4-bi2,-14.152193134939557,-18.22277389780719
k e p1 i1,uni4-bi2,-14.154976961500502,-16.68380073198318
t o n1 u1,uni4-bi2,-14.155155370293926,-17.7001967071226
n e g1 i1,uni4-bi2,-14.157124726021038,-17.674356110448574
i1 u1 p a,uni4-bi2,-14.158975845745951,-17.220194528548877
u1 i1 p a,uni4-bi2,-14.158975845745951,-17.57648785268038
t1 e1 k i,uni4-bi2,-14.161016409961489,-18.9503997260287
s a b1 u1,uni4-bi2,-14.161091482072075,-16.8177643340191
n u i1 e1,uni4-bi2,-14.161263387390118,-17.979987717819757
i1 u1 p e,uni4-bi2,-14.163907436827436,-17.277410485070032
u1 i1 p e,uni4-bi2,-14.163907436827436,-17.633703809201535
s e b1 u1,uni4-bi2,-14.16602307315356,-16.529088099850213
u1 a1 d i,uni4-bi2,-14.168236584410913,-16.683117649360703
d i u1 a1,uni4-bi2,-14.168236584410916,-18.84268230674328
l o k1 i1,uni4-bi2,-14.170432113207418,-16.73404843083549
i1 u1 b a,uni4-bi2,-14.173545803450445,-16.43513773859945
s1 o1 t i,uni4-bi2,-14.177201651778455,-17.273763867260943
i1 u1 b e,uni4-bi2,-14.178477394531926,-16.795341181599955
s a k1 u1,uni4-bi2,-14.179809857326369,-16.664719856118502
n i b1 i1,uni4-bi2,-14.190008014846237,-16.648769711491756
n1 o1 p o,uni4-bi2,-14.191373308669656,-16.84881599794643
s1 i1 r a,uni4-bi2,-14.196618026200214,-16.726754874365398
x1 a1 i e,uni4-bi2,-14.197443246893735,-16.52624114509442
n u s1 a1,uni4-bi2,-14.197563101337328,-17.319274062758126
l1 a1 u a,uni4-bi2,-14.202942804425884,-18.61663327281636
u a l1 a1,uni4-bi2,-14.202942804425888,-17.075353436164548
k a n1 u1,uni4-bi2,-14.204293786361404,-17.032689924262638
u1 o1 ɾ a,uni4-bi2,-14.206496585763071,-17.088003836771968
u e l1 a1,uni4-bi2,-14.207874395507368,-18.857001511274447
k1 i1 n i,uni4-bi2,-14.208726390100528,-17.247614091304
n i k1 i1,uni4-bi2,-14.208726390100528,-17.922151662618436
k e n1 u1,uni4-bi2,-14.209225377442888,-18.16523208393362
n1 u1 k e,uni4-bi2,-14.20922537744289,-18.804592409068363
u1 o1 ɾ e,uni4-bi2,-14.211428176844557,-17.5879878315882
t o s1 u1,uni4-bi2,-14.216909431968867,-17.6372208394714
t i ɾ1 u1,uni4-bi2,-14.21890971306609,-17.817436935639982
l u i1 a1,uni4-bi2,-14.219082972883516,-18.246227862802353
p1 a1 n i,uni4-bi2,-14.224792334693571,-16.70778495907648
n i p1 a1,uni4-bi2,-14.224792334693571,-18.252213955408095
u1 o1 t a,uni4-bi2,-14.22933651101775,-18.198713026789388
n1 e1 b i,uni4-bi2,-14.232229164019266,-18.25611418984289
u1 o1 t e,uni4-bi2,-14.234268102099234,-17.787265044965775
n a x1 a1,uni4-bi2,-14.238392303818056,-16.836238776696977
x o i1 a1,uni4-bi2,-14.249994972278724,-18.47462182535433
m u i1 a1,uni4-bi2,-14.251973715336725,-17.358253963372437
l1 i1 ɾ i,uni4-bi2,-14.253009147008555,-17.6053050509981
l e p1 i1,uni4-bi2,-14.254835139018436,-16.75571887196433
l1 o1 s i,uni4-bi2,-14.256097448999494,-16.716938455049977
t1 e1 l i,uni4-bi2,-14.26087458747942,-16.665200533639247
l1 a1 k i,uni4-bi2,-14.261581998194224,-18.80268805954696
b1 a1 u a,uni4-bi2,-14.261902510536416,-17.87372752770348
u a b1 a1,uni4-bi2,-14.26190251053642,-16.993195629129183
l o u1 e1,uni4-bi2,-14.266200821470584,-18.378625983839328
i o t1 u1,uni4-bi2,-14.26671009891202,-17.66939274902641
u e b1 a1,uni4-bi2,-14.2668341016179,-18.616239922463706
k e s1 u1,uni4-bi2,-14.27097943911783,-16.77656958808257
s1 u1 k e,uni4-bi2,-14.270979439117832,-16.531387879657736
t1 o1 n i,uni4-bi2,-14.272882966727412,-16.435589549286693
u1 i1 t i,uni4-bi2,-14.276723580408166,-18.987433483837883
u1 o1 n o,uni4-bi2,-14.278209200718578,-17.49764882507221
g1 e1 i a,uni4-bi2,-14.278884768416813,-16.782896441930692
t u n1 a1,uni4-bi2,-14.280609803189916,-16.461571975045103
k1 a1 u a,uni4-bi2,-14.280620885790707,-17.28997731686133
u a k1 a1,uni4-bi2,-14.28062088579071,-17.349685619230954
i e g1 e1,uni4-bi2,-14.283816359498296,-16.529451177041942
g1 e1 i e,uni4-bi2,-14.283816359498296,-18.06143199346258
u e k1 a1,uni4-bi2,-14.28555247687219,-18.757637771359057
k1 a1 u e,uni4-bi2,-14.28555247687219,-18.769979389901543
t1 u1 s i,uni4-bi2,-14.291353503343668,-17.013244806618303
p o ɾ1 u1,uni4-bi2,-14.29483543163223,-17.750771799963537
s o l1 u1,uni4-bi2,-14.295805229189902,-17.852810695736785
f o ɾ1 i1,uni4-bi2,-14.297648514992911,-16.473012472860976
m o u1 e1,uni4-bi2,-14.299091563923792,-17.431263789248156
u a n1 o1,uni4-bi2,-14.299620265631017,-18.333769559632607
g a n1 i1,uni4-bi2,-14.299717828278837,-17.01430079224184
i o g1 i1,uni4-bi2,-14.29998594016211,-17.187517301651024
g i ɾ1 a1,uni4-bi2,-14.300066680914512,-16.514081340129703
n i l1 e1,uni4-bi2,-14.30362059021876,-16.623117274602855
l1 e1 n i,uni4-bi2,-14.30362059021876,-18.1282072865988
l a n1 u1,uni4-bi2,-14.304151963879342,-18.946202030614824
u1 e1 n i,uni4-bi2,-14.304495098363692,-18.224755347863887
n1 i1 g e,uni4-bi2,-14.304649419360318,-16.64629886767529
g e n1 i1,uni4-bi2,-14.30464941936032,-18.28485280355512
u a d1 i1,uni4-bi2,-14.306370693254904,-17.23845331684224
d1 i1 u a,uni4-bi2,-14.306370693254904,-18.546497991288255
n1 e1 r a,uni4-bi2,-14.30743624600833,-16.879854328699096
n1 a1 f a,uni4-bi2,-14.308906862861951,-16.98415569087363
n1 u1 l e,uni4-bi2,-14.309083554960823,-16.719547080428697
l e n1 u1,uni4-bi2,-14.309083554960823,-18.23715022391477
b o ɾ1 u1,uni4-bi2,-14.30940538933672,-18.161723620257487
s a m1 u1,uni4-bi2,-14.311386215115087,-16.901966010055126
i1 o1 p i,uni4-bi2,-14.312941518783898,-18.9561197343011
n1 a1 f e,uni4-bi2,-14.313838453943436,-16.931548218490647
s e m1 u1,uni4-bi2,-14.316317806196572,-17.06370109427869
s o f1 i1,uni4-bi2,-14.31674188030274,-17.096930781546725
s1 a1 ɾ u,uni4-bi2,-14.319523939610178,-18.77180276855856
b1 a1 k i,uni4-bi2,-14.320541704304755,-18.059782314434077
g1 i1 s i,uni4-bi2,-14.32462934459376,-17.68688553721468
n a g1 e1,uni4-bi2,-14.324765416422611,-17.683387901466382
s1 o1 d i,uni4-bi2,-14.325793599146053,-17.90789184735432
i1 o1 b i,uni4-bi2,-14.32751147648839,-17.30518475811945
k1 i1 ɾ i,uni4-bi2,-14.330687228373378,-17.446869124582403
i1 e1 f a,uni4-bi2,-14.334361210589687,-16.73605509864545
m a n1 u1,uni4-bi2,-14.337042706332548,-18.180978698287724
k1 a1 k i,uni4-bi2,-14.339260079559049,-17.476032103591923
i1 e1 f e,uni4-bi2,-14.33929280167117,-16.683447626262467
m1 i1 n i,uni4-bi2,-14.340302747889249,-16.640524417892586
n i m1 i1,uni4-bi2,-14.340302747889249,-17.412805615483997
m e n1 u1,uni4-bi2,-14.34197429741403,-17.204480565191332
n o g1 i1,uni4-bi2,-14.345866588167912,-18.658373638116704
i u n1 i1,uni4-bi2,-14.34700733502143,-18.623525251690705
u i n1 i1,uni4-bi2,-14.34700733502143,-18.877235141248416
t1 i1 p i,uni4-bi2,-14.347323064983144,-18.65470063983616
i1 u1 p o,uni4-bi2,-14.352649298974306,-17.534960834191057
u1 i1 p o,uni4-bi2,-14.352649298974306,-17.89125415832256
s o b1 u1,uni4-bi2,-14.354764935300434,-17.511895028836737
l1 a1 l i,uni4-bi2,-14.361440175712158,-16.54532366615095
u1 a1 l i,uni4-bi2,-14.36231468385709,-18.63673763460912
b1 e1 n i,uni4-bi2,-14.362580296329291,-17.083759508894868
d1 i1 k i,uni4-bi2,-14.365009887023245,-17.863684724696302
l a s1 u1,uni4-bi2,-14.365906025554285,-16.708960840714116
u e s1 o1,uni4-bi2,-14.36630591838744,-17.9480818559559
i a f1 a1,uni4-bi2,-14.3671111665123,-17.0323835025705
i1 u1 b o,uni4-bi2,-14.367219256678798,-16.76331981733522
d i ɾ1 u1,uni4-bi2,-14.367501660433684,-16.92160977441764
l e s1 u1,uni4-bi2,-14.370837616635768,-16.84848772806372
i e f1 a1,uni4-bi2,-14.372042757593782,-18.0287494033537
s o k1 u1,uni4-bi2,-14.373483310554724,-16.927221487160974
n i k1 e1,uni4-bi2,-14.381298671583584,-16.845448427064664
k1 e1 n i,uni4-bi2,-14.381298671583584,-18.053438855281847
u1 o1 d e,uni4-bi2,-14.382860049466828,-18.973768726878298
u1 a1 m i,uni4-bi2,-14.395205426310298,-18.394564592329186
u1 o1 ɾ o,uni4-bi2,-14.40017003899143,-17.227245221790813
u i s1 i1,uni4-bi2,-14.408761396696374,-16.72322390484998
x1 a1 s i,uni4-bi2,-14.410828513472255,-17.50270315577833
u a m1 a1,uni4-bi2,-14.412197243579428,-16.81697918138389
m1 a1 u a,uni4-bi2,-14.412197243579428,-18.00393466064917
n a f1 a1,uni4-bi2,-14.412991814518096,-18.70013835362492
u e m1 a1,uni4-bi2,-14.417128834660913,-18.890434793110863
t1 o1 t i,uni4-bi2,-14.417683730254945,-16.73908382822989
n e f1 a1,uni4-bi2,-14.41792340559958,-18.634268340419528
l u ɾ1 i1,uni4-bi2,-14.418348048906283,-16.710964368807083
s1 o1 k i,uni4-bi2,-14.420013521074296,-18.844170744941827
u1 o1 t o,uni4-bi2,-14.423009964246106,-18.229065530462044
u1 i1 d i,uni4-bi2,-14.42531552777576,-18.45156242908995
n o x1 a1,uni4-bi2,-14.43206575704641,-16.805964281102767
t1 i1 r a,uni4-bi2,-14.437100104676697,-17.603667994736554
n u t1 a1,uni4-bi2,-14.438045179813807,-17.341006781101672
n e p1 o1,uni4-bi2,-14.439415799749485,-16.44042303617507
d1 e1 d i,uni4-bi2,-14.443362246578058,-17.072079547948437
l o p1 i1,uni4-bi2,-14.443577001165307,-16.464276794827214
b o k1 i1,uni4-bi2,-14.444022829898689,-16.45684581457204
l1 e1 t i,uni4-bi2,-14.44842135374629,-16.776445188677894
x o ɾ1 i1,uni4-bi2,-14.449260048301491,-17.321941283041152
u1 e1 t i,uni4-bi2,-14.449295861891224,-16.872993249942983
t i u1 e1,uni4-bi2,-14.449295861891224,-17.475285530817388
i a d1 u1,uni4-bi2,-14.44960240422848,-16.917465068397593
s a p1 u1,uni4-bi2,-14.45295474528426,-17.2368868240832
i e d1 u1,uni4-bi2,-14.454533995309962,-18.565532741565345
n u s1 i1,uni4-bi2,-14.454642044702172,-16.94973151088244
s1 i1 n u,uni4-bi2,-14.454642044702172,-18.81211997108184
t o t1 u1,uni4-bi2,-14.457391510445351,-17.598499699351454
s e p1 u1,uni4-bi2,-14.457886336365744,-17.391229788924985
u a l1 i1,uni4-bi2,-14.460021747790734,-17.967366136861916
x a n1 a1,uni4-bi2,-14.46051839617054,-16.746801442750357
k i ɾ1 u1,uni4-bi2,-14.461721582361925,-17.8723971564204
m1 i1 ɾ i,uni4-bi2,-14.4622635861621,-16.839779451170983
d1 i1 l i,uni4-bi2,-14.46486806454118,-16.94519201386858
d1 a1 p i,uni4-bi2,-14.466809880163112,-18.35042835627534
s o r1 i1,uni4-bi2,-14.469355280811111,-16.722857541586396
i1 a1 s a,uni4-bi3,-11.370878663747296,-15.49750238877995
i1 a1 s e,uni4-bi3,-11.375810254828778,-15.06578393431675
s o ɾ1 a1,uni4-bi3,-11.506738249633576,-15.279867925913846
i1 a1 s o,uni4-bi3,-11.564552116975651,-15.567629569825556
s a ɾ1 i1,uni4-bi3,-11.570143739770064,-14.67710089113233
s o ɾ1 i1,uni4-bi3,-11.76381719299842,-16.329926124424503
s e n1 a1,uni4-bi3,-11.780007131948947,-14.703719890732232
s a i1 e1,uni4-bi3,-11.800529888595197,-14.74163046844001
s e i1 e1,uni4-bi3,-11.80546147967668,-14.63049380246463
i e ɾ1 a1,uni4-bi3,-11.819118070289464,-14.962269519141396
n a ɾ1 a1,uni4-bi3,-11.860067127213782,-15.113634980687886
n e ɾ1 a1,uni4-bi3,-11.864998718295263,-15.567788456207223
i a i1 a1,uni4-bi3,-11.872000346550056,-16.409167866189932
i1 a1 n e,uni4-bi3,-11.922812585637338,-15.329353670719824
s o ɾ1 e1,uni4-bi3,-11.936389474481476,-14.940752768978044
s o n1 a1,uni4-bi3,-11.96874899409582,-15.287103470132807
n1 a1 s o,uni4-bi3,-11.96874899409582,-15.423456386209578
s o i1 e1,uni4-bi3,-11.994203341823551,-15.633906705999545
i o ɾ1 a1,uni4-bi3,-12.007859932436336,-14.837509275559674
s o s1 a1,uni4-bi3,-12.030503055770762,-15.691912898157502
n1 i1 s a,uni4-bi3,-12.03215448423231,-15.715589710285853
n1 i1 s e,uni4-bi3,-12.037086075313791,-15.283871255822651
s e n1 i1,uni4-bi3,-12.037086075313796,-15.849464997292472
n o ɾ1 a1,uni4-bi3,-12.053740580442136,-16.308365612025355
t a i1 a1,uni4-bi3,-12.062681758083386,-16.11685340652196
i1 a1 i o,uni4-bi3,-12.065673799778413,-16.00461233667139
t e i1 a1,uni4-bi3,-12.06761334916487,-16.02598721318617
i e ɾ1 i1,uni4-bi3,-12.076197013654308,-16.012327717652052
i1 a1 n o,uni4-bi3,-12.111554447784211,-14.72508661226743
n a ɾ1 i1,uni4-bi3,-12.117146070578627,-16.16369317919854
t o ɾ1 a1,uni4-bi3,-12.198541343969666,-14.766616225884716
n1 e1 s a,uni4-bi3,-12.204726765715368,-15.188691675791963
s a n1 e1,uni4-bi3,-12.204726765715368,-15.59120667450375
n1 e1 s e,uni4-bi3,-12.20965835679685,-14.756973221328764
d a i1 a1,uni4-bi3,-12.21127370545098,-15.555211805474348
d e i1 a1,uni4-bi3,-12.216205296532465,-15.68253575378297
n1 i1 s o,uni4-bi3,-12.225827937460664,-15.785716891331456
i e ɾ1 e1,uni4-bi3,-12.248769295137365,-14.623154362205597
i o ɾ1 i1,uni4-bi3,-12.264938875801182,-15.88756747407033
s o t1 a1,uni4-bi3,-12.270985134247244,-15.2193444243706
n1 a1 i a,uni4-bi3,-12.276197223670223,-16.051508059375767
i a n1 a1,uni4-bi3,-12.276197223670229,-15.7456181637836
i e n1 a1,uni4-bi3,-12.281128814751709,-16.23281133373911
s o s1 i1,uni4-bi3,-12.287581999135607,-15.32237034628182
s i ɾ1 i1,uni4-bi3,-12.289582280232832,-14.810660319732886
n a ɾ1 e1,uni4-bi3,-12.289718352061684,-14.774519823752083
n e ɾ1 e1,uni4-bi3,-12.294649943143169,-15.228673299271422
i1 e1 i a,uni4-bi3,-12.301651571397958,-15.453891144087873
k a i1 a1,uni4-bi3,-12.305493627379224,-14.769894689650046
i e i1 e1,uni4-bi3,-12.30658316247944,-16.159585245471504
n1 a1 n e,uni4-bi3,-12.327009462757507,-15.185180487103844
s a t1 i1,uni4-bi3,-12.334390624383737,-15.00312956137449
s e t1 i1,uni4-bi3,-12.33932221546522,-14.73873708118721
i e s1 a1,uni4-bi3,-12.34288287642665,-15.311934133563954
s1 a1 i e,uni4-bi3,-12.34288287642665,-15.524624377172922
n a i1 e1,uni4-bi3,-12.34753221940376,-16.228222756506216
n a s1 a1,uni4-bi3,-12.383831933350969,-15.643917120613205
n e s1 a1,uni4-bi3,-12.388763524432452,-15.917453070629778
n1 e1 s o,uni4-bi3,-12.398400218943724,-15.25881885683757
d o i1 a1,uni4-bi3,-12.404947158679338,-15.290521226138145
s o ɾ1 o1,uni4-bi3,-12.43586866407077,-15.553189411058607
m a i1 a1,uni4-bi3,-12.438242547350365,-15.918183463675131
m e i1 a1,uni4-bi3,-12.443174138431846,-16.053609500642942
t o ɾ1 i1,uni4-bi3,-12.455620287334511,-15.816674424395371
s o s1 e1,uni4-bi3,-12.460154280618664,-15.01182592236986
t a n1 a1,uni4-bi3,-12.466878635203557,-15.453303704115628
i o n1 a1,uni4-bi3,-12.46987067689858,-14.844744819778636
n1 a1 i o,uni4-bi3,-12.46987067689858,-15.860439153055408
n o ɾ1 e1,uni4-bi3,-12.483391805290038,-15.96925045508955
s o i1 o1,uni4-bi3,-12.493682531412846,-15.234060775172916
i o i1 e1,uni4-bi3,-12.495325024626316,-15.191548055645372
i1 e1 i o,uni4-bi3,-12.495325024626316,-15.262822237767514
k o i1 a1,uni4-bi3,-12.499167080607576,-14.855549909153618
k e ɾ1 i1,uni4-bi3,-12.509690294483477,-15.01840353082764
n1 a1 n o,uni4-bi3,-12.515751324904382,-14.580913428651456
n o n1 a1,uni4-bi3,-12.515751324904382,-16.315601156244316
s o t1 i1,uni4-bi3,-12.52806407761209,-16.259593092550382
i o s1 a1,uni4-bi3,-12.531624738573525,-15.24955424780333
l o ɾ1 a1,uni4-bi3,-12.541211390783438,-14.850899891805616
n1 i1 n a,uni4-bi3,-12.579156815040871,-15.20580519128747
n i ɾ1 a1,uni4-bi3,-12.579505667676546,-16.199082403511937
i e t1 a1,uni4-bi3,-12.583364954903132,-15.227579856014303
n1 i1 n e,uni4-bi3,-12.584088406122357,-15.422104828830763
i e s1 i1,uni4-bi3,-12.599961819791496,-14.94239158168827
l a ɾ1 i1,uni4-bi3,-12.604616880919927,-14.770177257956425
s a l1 a1,uni4-bi3,-12.607528494099531,-14.565949920598136
u1 a1 s a,uni4-bi3,-12.608403002244463,-15.993655995266154
l e ɾ1 i1,uni4-bi3,-12.60954847200141,-15.090321670808793
u1 a1 s e,uni4-bi3,-12.613334593325948,-15.561937540802957
d a n1 a1,uni4-bi3,-12.615470582571149,-14.891662103068017
n a t1 a1,uni4-bi3,-12.624314011827453,-15.449473181260917
n e t1 a1,uni4-bi3,-12.629245602908934,-15.833098793080133
m o i1 a1,uni4-bi3,-12.63191600057872,-16.106276438038275
n a s1 i1,uni4-bi3,-12.640910876715814,-15.27437456873752
n e s1 i1,uni4-bi3,-12.645842467797298,-15.547910518754094
s o d1 a1,uni4-bi3,-12.64755089279206,-15.772819443039138
t o n1 a1,uni4-bi3,-12.66055208843191,-14.773851770103676
p a i1 a1,uni4-bi3,-12.664372563883935,-15.228568833915938
i1 a1 p a,uni4-bi3,-12.664372563883935,-15.750862059719974
p e i1 a1,uni4-bi3,-12.66930415496542,-15.606366578924913
i1 a1 p e,uni4-bi3,-12.66930415496542,-15.80807801624113
b a i1 a1,uni4-bi3,-12.678942521588429,-15.626104881116303
b e i1 a1,uni4-bi3,-12.683874112669912,-16.306890112604624
t o i1 e1,uni4-bi3,-12.686006436159644,-15.120655005970416
s o t1 e1,uni4-bi3,-12.700636359095148,-15.264915430488076
n1 i1 ɾ a,uni4-bi3,-12.701117653313725,-15.192600382785486
n1 o1 s a,uni4-bi3,-12.704205955304658,-15.528531122563306
s a n1 o1,uni4-bi3,-12.70420595530466,-15.824366044066194
i a n1 e1,uni4-bi3,-12.705848448518127,-15.410044111515544
n1 i1 ɾ e,uni4-bi3,-12.706049244395206,-15.692584377601715
n1 o1 s e,uni4-bi3,-12.709137546386142,-15.096812668100108
n1 a1 k a,uni4-bi3,-12.709690504499392,-14.956394391464409
s a d1 i1,uni4-bi3,-12.71095638292855,-14.729049801275824
k e n1 a1,uni4-bi3,-12.714622095580877,-15.2388871469147
s e d1 i1,uni4-bi3,-12.715887974010034,-14.666863468448494
t o s1 a1,uni4-bi3,-12.722306150106853,-15.178661198128372
i o n1 i1,uni4-bi3,-12.726949620263426,-15.990489926338874
i1 e1 k e,uni4-bi3,-12.74007644330861,-16.165102971016942
i e ɾ1 o1,uni4-bi3,-12.748248484726656,-15.235591004286158
s i n1 i1,uni4-bi3,-12.751593024695076,-15.533910507541918
n1 e1 n e,uni4-bi3,-12.756660687605413,-15.823313669534086
s1 e1 i a,uni4-bi3,-12.76760251019307,-14.672911711687648
i o t1 a1,uni4-bi3,-12.772106817050004,-14.776985774016426
i e s1 e1,uni4-bi3,-12.772534101274552,-14.631847157776312
s1 e1 i e,uni4-bi3,-12.772534101274552,-15.951447263219531
n1 i1 n o,uni4-bi3,-12.772830268269228,-14.817837770378372
i o s1 i1,uni4-bi3,-12.788703681938369,-14.880011695927646
n a ɾ1 o1,uni4-bi3,-12.789197541650976,-15.386956465832649
n e ɾ1 o1,uni4-bi3,-12.79412913273246,-15.841109941351986
t1 a1 s i,uni4-bi3,-12.796750221481656,-15.968208288172516
l o ɾ1 i1,uni4-bi3,-12.798290334148284,-15.900958090316273
